iter,attn_mode,backbone,seed,layer,expert,selected_fraction,mean_probability,router_entropy
1500,mla_decoupled,moe,456,2,0,0.08124511688947678,0.06565599143505096,2.575812339782715
1500,mla_decoupled,moe,456,2,1,0.05977783352136612,0.06143176555633545,2.575812339782715
1500,mla_decoupled,moe,456,2,2,0.06524291634559631,0.06292293220758438,2.575812339782715
1500,mla_decoupled,moe,456,2,3,0.06777587532997131,0.0636061429977417,2.575812339782715
1500,mla_decoupled,moe,456,2,4,0.06316161900758743,0.06568354368209839,2.575812339782715
1500,mla_decoupled,moe,456,2,5,0.069732666015625,0.0663381963968277,2.575812339782715
1500,mla_decoupled,moe,456,2,6,0.05132812634110451,0.06317659467458725,2.575812339782715
1500,mla_decoupled,moe,456,2,7,0.05067138746380806,0.05620408430695534,2.575812339782715
1500,mla_decoupled,moe,456,2,8,0.07525146752595901,0.06294958293437958,2.575812339782715
1500,mla_decoupled,moe,456,2,9,0.044829100370407104,0.057616136968135834,2.575812339782715
1500,mla_decoupled,moe,456,2,10,0.04000488296151161,0.056760892271995544,2.575812339782715
1500,mla_decoupled,moe,456,2,11,0.05795532092452049,0.06235004961490631,2.575812339782715
1500,mla_decoupled,moe,456,2,12,0.04570190608501434,0.05589677765965462,2.575812339782715
1500,mla_decoupled,moe,456,2,13,0.0892956554889679,0.06774008274078369,2.575812339782715
1500,mla_decoupled,moe,456,2,14,0.07434936612844467,0.06730473041534424,2.575812339782715
1500,mla_decoupled,moe,456,2,15,0.06367675960063934,0.0643625408411026,2.575812339782715
1500,mla_decoupled,moe,456,3,0,0.08426391333341599,0.07735946774482727,1.8491580486297607
1500,mla_decoupled,moe,456,3,1,0.05583252012729645,0.06016242876648903,1.8491580486297607
1500,mla_decoupled,moe,456,3,2,0.04130249097943306,0.04272353649139404,1.8491580486297607
1500,mla_decoupled,moe,456,3,3,0.058385010808706284,0.0540657714009285,1.8491580486297607
1500,mla_decoupled,moe,456,3,4,0.08406860381364822,0.0797077864408493,1.8491580486297607
1500,mla_decoupled,moe,456,3,5,0.0655505359172821,0.06773292273283005,1.8491580486297607
1500,mla_decoupled,moe,456,3,6,0.06514892727136612,0.07114829123020172,1.8491580486297607
1500,mla_decoupled,moe,456,3,7,0.06177612394094467,0.06081249564886093,1.8491580486297607
1500,mla_decoupled,moe,456,3,8,0.054802246391773224,0.05743700638413429,1.8491580486297607
1500,mla_decoupled,moe,456,3,9,0.08149658143520355,0.07151532173156738,1.8491580486297607
1500,mla_decoupled,moe,456,3,10,0.05887817218899727,0.06238240376114845,1.8491580486297607
